Positional_Similarity1
0.7549579408109224
0.6995154637318297
0.6933551885008196
0.6286722985752113
0.4511114242696196
0.4511114242696196
0.7751933959815168
0.7751933959815168
0.3154041846217746
0.8922650834267835
0.8922650834267835
0.6201573312829003
0.6201573312829003
0.7115990805311189
0.5266693412501005
0.5266693412501005
0.1957418448403187
0.1957418448403187
0.0
0.5928193210992204
0.5928193210992204
0.5665859977792324
0.16444761600721053
0.39461080660824954
0.39461080660824954
0.30841551863079913
0.30841551863079913
0.2515770373055772
0.2725446632376658
0.2725446632376658
0.39240953221535735
0.39240953221535735
0.5533980582524273
0.5533980582524273
0.659760199159612
0.659760199159612
0.29548637789108384
0.29548637789108384
0.30482227393083433
0.04886987221305487
0.04886987221305487
0.5606723373713657
0.641421389922867
0.641421389922867
0.47946470199155333
0.2533547300008018
0.2533547300008018
0.2533547300008018
0.44849763997083475
0.44849763997083475
0.25405957487004316
0.1935991404121408
0.1935991404121408
0.1935991404121408
0.07116739016877653
0.07116739016877653
0.1336661825124814
0.2945476345832715
0.2945476345832715
0.2945476345832715
0.5424284453410664
0.6071113352666745
0.6071113352666745
0.492124461992403
0.492124461992403
0.492124461992403
0.34497541293657763
0.34497541293657763
0.7697151112933222
0.9075958715348452
0.9075958715348452
0.9075958715348452
0.5845490888323551
0.5845490888323551
0.3085749202254057
0.7037952338923213
0.7037952338923213
0.7037952338923213
1.0
0.5925282837198108
0.44078390402939627
0.8175057745394456
0.8175057745394456
0.8175057745394456
0.6572895771483588
0.6572895771483588
0.705541819936079
